"id","pid","product_sku","product_name","product_location","package_id","product_quantity","counted_quantity","difference","tare_pcs","tare_gram","tare_gross","counted_user","counted_time","confirm_user","confirm_time","status","integrated"
"125923","17120","1770-911-17120","Caperly","L03R04M10","1712000020000","3","3","0","0","0","0","saša.k1","2022-10-20 10:57:47",NULL,NULL,"single","1"
"125924","17634","2176-911-17634","Bubblo","L03R04M10","1763400050000","1","1","0","0","0","0","saša.k1","2022-10-20 11:00:04",NULL,NULL,"single","1"
"125925","18491","2536-911-18491","Foldix","L03R04M10","1849100040000","3","2","-1","0","0","0","saša.k1","2022-10-20 10:58:34",NULL,NULL,"single","1"
"125926","18036","2371-911-18036","TurboDino # Blue","L37R06M10","1803600020000","144","144","0","0","0","0","ana1","2022-10-20 08:15:56",NULL,NULL,"single","1"
"125927","18012","2402-911-18012","Grimbo # Red","L12R06M40","1801200030000","7","0","-7","0","0","0","nejcg","2022-10-20 09:56:27",NULL,NULL,"single","1"
"125928","11502","1424-911-11502","Moja velika knjiga riječi","L36R07M11","1150200020000","22","22","0","0","0","0","anja6","2022-10-20 10:00:01",NULL,NULL,"single","1"
"125929","18760","2971-911-18760","BurgerX","L03R05M22","1876000030000","2","2","0","0","0","0","saša.k1","2022-10-20 11:54:20",NULL,NULL,"single","1"
"125930","480","0334-911-480","Baba Vanga Amulet","L03R05M22","48000020000","23","23","0","0","0","0","saša.k1","2022-10-20 11:54:45",NULL,NULL,"single","1"
"125931","14271","1625-911-14271","Yasmine #6","L03R05M22","1427100030000","1","1","0","0","0","0","saša.k1","2022-10-20 11:56:40",NULL,NULL,"single","1"
"125932","15271","1625-911-15271","Yasmine #9","L03R05M22","1527100030000","1","1","0","0","0","0","saša.k1","2022-10-20 11:56:47",NULL,NULL,"single","1"
"125933","17974","2413-911-17974","DuckyDance","L03R05M22","1797400030000","5","5","0","0","0","0","saša.k1","2022-10-20 11:54:08",NULL,NULL,"single","1"
"125934","14684","1663-911-14684","Curlie","L03R05M22","1468400050000","13","13","0","0","0","0","saša.k1","2022-10-20 12:03:03",NULL,NULL,"single","1"
"125935","16011","1900-911-16011","Neeby # M","L03R05M22","1601100020000","3","3","0","0","0","0","saša.k1","2022-10-20 12:03:24",NULL,NULL,"single","1"
"125936","17320","2127-911-17320","Brawly # Black 36/80 (EUR 80A)","L03R05M22","1732000050000","1","1","0","0","0","0","saša.k1","2022-10-20 12:03:36",NULL,NULL,"single","1"
"125937","17322","2127-911-17322","Brawly # Black 40/90 (EUR 85A)","L03R05M22","1732200020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:03:42",NULL,NULL,"single","1"
"125938","17323","2127-911-17323","Brawly # Black 42/95 (EUR 85A)","L03R05M22","1732300020000","1","0","-1","0","0","0","saša.k1","2022-10-20 12:04:27",NULL,NULL,"single","1"
"125939","17326","2127-911-17326","Brawly # Beige 38/85 (EUR 80A)","L03R05M22","1732600040000","1","1","0","0","0","0","saša.k1","2022-10-20 12:03:52",NULL,NULL,"single","1"
"125940","14426","1630-911-14426","Bellumo","L03R05M21","1442600050000","2","2","0","0","0","0","saša.k1","2022-10-20 11:49:34",NULL,NULL,"single","1"
"125941","18736","2673-911-18736","Ledea","L03R05M21","1873600020000","6","6","0","0","0","0","saša.k1","2022-10-20 11:49:28",NULL,NULL,"single","1"
"125942","14993","1793-911-14993","Mandaly","L03R05M21","1499300080000","4","4","0","0","0","0","saša.k1","2022-10-20 11:49:38",NULL,NULL,"single","1"
"125943","18356","2475-911-18356","Lustro","L03R05M21","1835600020000","1","1","0","0","0","0","saša.k1","2022-10-20 11:49:48",NULL,NULL,"single","1"
"125944","15069","1728-911-15069","Astrus cancer","L03R05M20","1506900020000","1","1","0","0","0","0","saša.k1","2022-10-20 11:44:54",NULL,NULL,"single","1"
"125945","15071","1728-911-15071","Astrus virgo","L03R05M20","1507100020000","1","1","0","0","0","0","saša.k1","2022-10-20 11:44:44",NULL,NULL,"single","1"
"125946","15072","1728-911-15072","Astrus libra","L03R05M20","1507200020000","3","3","0","0","0","0","saša.k1","2022-10-20 11:45:05",NULL,NULL,"single","1"
"125947","15073","1728-911-15073","Astrus scorpio","L03R05M20","1507300020000","2","2","0","0","0","0","saša.k1","2022-10-20 11:44:59",NULL,NULL,"single","1"
"125948","15074","1728-911-15074","Astrus sagittarius","L03R05M20","1507400020000","1","1","0","0","0","0","saša.k1","2022-10-20 11:44:40",NULL,NULL,"single","1"
"125949","15075","1728-911-15075","Astrus capricorn","L03R05M20","1507500020000","1","1","0","0","0","0","saša.k1","2022-10-20 11:44:50",NULL,NULL,"single","1"
"125950","15077","1728-911-15077","Astrus pisces","L03R05M20","1507700020000","1","1","0","0","0","0","saša.k1","2022-10-20 11:44:33",NULL,NULL,"single","1"
"125951","17707","2219-911-17707","Pinky","L03R05M20","1770700020000","16","16","0","0","0","0","saša.k1","2022-10-20 11:43:03",NULL,NULL,"single","1"
"125952","18809","2988-911-18809","Pennelora","L03R05M20","1880900020000","58","58","0","0","0","0","saša.k1","2022-10-20 11:42:02",NULL,NULL,"single","1"
"125953","14317","1583-911-14317","Lustic","L03R05M32","1431700020000","1","1","0","0","0","0","saša.k1","2022-10-20 11:32:12",NULL,NULL,"single","1"
"125954","18028","2389-911-18028","Comby","L03R05M32","1802800040000","5","5","0","0","0","0","saša.k1","2022-10-20 11:32:07",NULL,NULL,"single","1"
"125955","198","0003-911-198","Softy Max","L03R05M32","19800020000","10","10","0","0","0","0","saša.k1","2022-10-20 11:30:13",NULL,NULL,"single","1"
"125956","14686","1726-911-14686","Fomstep # S","L03R05M32","1468600030000","4","4","0","0","0","0","saša.k1","2022-10-20 11:30:48",NULL,NULL,"single","1"
"125957","16495","1945-911-16495","Axis Pro","L03R05M32","1649500020000","27","27","0","0","0","0","saša.k1","2022-10-20 11:31:19",NULL,NULL,"single","1"
"125958","4675","0752-911-4675","Everett","L03R05M31","467500040000","10","9","-1","0","0","0","saša.k1","2022-10-20 11:29:06",NULL,NULL,"single","1"
"125959","18753","2690-911-18753","Rulero","L03R05M31","1875300020000","29","29","0","0","0","0","saša.k1","2022-10-20 11:29:01",NULL,NULL,"single","1"
"125960","10611","1379-911-10611","Ezen #Virgo #RoseGold","L03R05M31","1061100020000","1","1","0","0","0","0","saša.k1","2022-10-20 11:27:13",NULL,NULL,"single","1"
"125961","17525","2161-911-17525","Gredy # 36/37","L03R05M31","1752500040000","2","2","0","0","0","0","saša.k1","2022-10-20 11:27:06",NULL,NULL,"single","1"
"125962","14484","1645-911-14484","Marinero","L03R05M30","1448400020000","4","4","0","0","0","0","saša.k1","2022-10-20 11:25:49",NULL,NULL,"single","1"
"125963","14909","1771-911-14909","Posses","L03R05M30","1490900020000","2","2","0","0","0","0","saša.k1","2022-10-20 11:25:44",NULL,NULL,"single","1"
"125964","17413","2145-911-17413","Tacker","L03R05M30","1741300040000","4","4","0","0","0","0","saša.k1","2022-10-20 11:25:37",NULL,NULL,"single","1"
"125965","18091","2450-911-18091","Polagris # XXXL","L03R05M30","1809100030000","1","1","0","0","0","0","saša.k1","2022-10-20 11:25:11",NULL,NULL,"single","1"
"125966","18354","2469-911-18354","Boloch","L03R05M30","1835400080000","4","4","0","0","0","0","saša.k1","2022-10-20 11:25:16",NULL,NULL,"single","1"
"125967","15601","1613-911-15601","CroPatria #M","L03R05M12","1560100040000","2","2","0","0","0","0","saša.k1","2022-10-20 12:19:53",NULL,NULL,"single","1"
"125968","15602","1613-911-15602","CroPatria #L","L03R05M12","1560200020000","1","2","1","0","0","0","saša.k1","2022-10-20 12:20:03",NULL,NULL,"single","1"
"125969","15603","1613-911-15603","CroPatria #XL","L03R05M12","1560300020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:20:10",NULL,NULL,"single","1"
"125970","16958","2073-911-16958","Garlico","L03R05M12","1695800020000","30","30","0","0","0","0","saša.k1","2022-10-20 12:19:27",NULL,NULL,"single","1"
"125971","8894","1286-911-8894","Nimonett blue","L03R05M12","889400020000","2","2","0","0","0","0","saša.k1","2022-10-20 12:24:32",NULL,NULL,"single","1"
"125972","16668","1977-911-16668","Tarragon # M","L03R05M12","1666800020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:24:23",NULL,NULL,"single","1"
"125973","16669","1977-911-16669","Tarragon # L","L03R05M12","1666900020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:24:17",NULL,NULL,"single","1"
"125974","16672","1977-911-16672","Tarragon # XXXL","L03R05M12","1667200020000","2","2","0","0","0","0","saša.k1","2022-10-20 12:24:10",NULL,NULL,"single","1"
"125975","17732","2217-911-17732","Ivone # Peach","L03R05M12","1773200030000","7","7","0","0","0","0","saša.k1","2022-10-20 12:24:53",NULL,NULL,"single","1"
"125976","17733","2217-911-17733","Ivone # Bronze","L03R05M12","1773300020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:25:00",NULL,NULL,"single","1"
"125977","7481","0929-911-7481","Bricius 7","L03R05M11","748100010000","2","2","0","0","0","0","saša.k1","2022-10-20 12:14:53",NULL,NULL,"single","1"
"125978","17721","2223-911-17721","Docker","L03R05M11","1772100020000","9","9","0","0","0","0","saša.k1","2022-10-20 12:15:01",NULL,NULL,"single","1"
"125979","18699","2657-911-18699","Snugy # 39","L03R05M11","1869900020000","4","4","0","0","0","0","saša.k1","2022-10-20 12:14:46",NULL,NULL,"single","1"
"125980","18705","2657-911-18705","Snugy # 45","L03R05M11","1870500020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:14:40",NULL,NULL,"single","1"
"125981","18720","2671-911-18720","Mediana","L03R05M11","1872000020000","12","12","0","0","0","0","saša.k1","2022-10-20 12:16:26",NULL,NULL,"single","1"
"125982","7133","1090-911-7133","Mia 7","L03R05M10","713300020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:08:23",NULL,NULL,"single","1"
"125983","20066","3027-911-20066","Drill CroneX","L03R05M10","2006600020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:08:08",NULL,NULL,"single","1"
"125984","18533","2009-911-18533","Ipro # Black","L02R02M30","1853300100000","2","2","0","0","0","0","marko1","2022-10-20 08:33:29",NULL,NULL,"single","1"
"125985","20173","3071-911-20173","Simple and tasty (IT)","L02R02M30","2017300020000","3","3","0","0","0","0","marko1","2022-10-20 08:33:25",NULL,NULL,"single","1"
"125986","14667","1720-911-14667","Tuvet","L02R02M31","1466700150000","5","5","0","0","0","0","marko1","2022-10-20 08:31:26",NULL,NULL,"single","1"
"125987","16755","1995-911-16755","Scarlett # L","L02R02M31","1675500030000","1","1","0","0","0","0","marko1","2022-10-20 08:31:32",NULL,NULL,"single","1"
"125988","18457","2518-911-18457","Pearlina # Pink M","L02R02M31","1845700030000","1","0","-1","0","0","0","marko1","2022-10-20 08:31:45",NULL,NULL,"single","1"
"125989","14618","1711-911-14618","Majestic","L02R02M31","1461800010000","2","2","0","0","0","0","marko1","2022-10-20 08:30:33",NULL,NULL,"single","1"
"125990","18773","2633-911-18773","Xmensy # 44","L02R02M31","1877300030000","4","4","0","0","0","0","marko1","2022-10-20 08:30:21",NULL,NULL,"single","1"
"125991","18774","2633-911-18774","Xmensy # 45","L02R02M31","1877400020000","2","2","0","0","0","0","marko1","2022-10-20 08:30:27",NULL,NULL,"single","1"
"125992","14450","1675-911-14450","Marcali","1000","1445000010000","1","0","-1","0","0","0","jan.rataj","2022-10-21 11:41:22",NULL,NULL,"single","1"
"125993","20171","3045-911-20171","Donflix","L03R03M11","2017100010010","7","7","0","0","0","0","saša.k1","2022-10-20 09:13:03",NULL,NULL,"single","1"
"125994","11460","1418-911-11460","Blendin","L02R04M32","1146000040000","32","8","-24","0","0","0","vanja1","2022-10-20 07:25:23",NULL,NULL,"single","1"
"125995","15066","1804-911-15066","Alpaso","L02R04M32","1506600060000","15","15","0","0","0","0","vanja1","2022-10-20 07:24:25",NULL,NULL,"single","1"
"125996","18139","2467-911-18139","Cutzy","L02R04M32","1813900030000","4","4","0","0","0","0","vanja1","2022-10-20 07:24:02",NULL,NULL,"single","1"
"125997","16321","1692-911-16321","Conder #Brown","L02R04M31","1632100030000","1","1","0","0","0","0","vanja1","2022-10-20 07:22:48",NULL,NULL,"single","1"
"125998","18556","2563-911-18556","Emiliano # Emiliano #44 (EU 43)","L02R04M31","1855600060000","2","2","0","0","0","0","vanja1","2022-10-20 07:22:58",NULL,NULL,"single","1"
"125999","18826","2999-911-18826","Fuzclean","L02R04M31","1882600030000","17","17","0","0","0","0","vanja1","2022-10-20 07:22:41",NULL,NULL,"single","1"
"126000","17517","2160-911-17517","Vert # L","L02R02M20","1751700030000","3","3","0","0","0","0","marko1","2022-10-20 08:34:07",NULL,NULL,"single","1"
"126001","18455","2519-911-18455","Blacket","L02R02M20","1845500020000","4","4","0","0","0","0","marko1","2022-10-20 08:34:21",NULL,NULL,"single","1"
"126002","492","0325-911-492","HerbaPROSTAL","L02R02M22","49200010000","1","1","0","0","0","0","marko1","2022-10-20 09:15:28",NULL,NULL,"single","1"
"126003","7398","1101-911-7398","Aletta","L02R02M22","739800020000","36","36","0","0","0","0","marko1","2022-10-20 09:15:22",NULL,NULL,"single","1"
"126004","18433","2511-911-18433","Trents","L02R02M22","1843300040000","19","19","0","0","0","0","marko1","2022-10-20 09:15:51",NULL,NULL,"single","1"
"126005","16782","2001-911-16782","Belinda","L09R05M21","1678200010023","17","21","4","0","0","0","saša.k1","2022-10-20 15:24:59",NULL,NULL,"single","1"
"126006","12588","1474-911-12588","Cavall","L02R02M10","1258800020000","5","5","0","0","0","0","marko1","2022-10-20 09:21:41",NULL,NULL,"single","1"
"126007","16972","2023-911-16972","Kakoni # M (3 color set)","L02R02M10","1697200030000","6","6","0","0","0","0","marko1","2022-10-20 09:23:53",NULL,NULL,"single","1"
"126008","16973","2023-911-16973","Kakoni # L (3 color set)","L02R02M10","1697300040000","6","6","0","0","0","0","marko1","2022-10-20 09:23:56",NULL,NULL,"single","1"
"126009","18042","2377-911-18042","Bocci","L02R02M10","1804200020000","2","2","0","0","0","0","marko1","2022-10-20 09:20:51",NULL,NULL,"single","1"
"126010","6998","1034-911-6998","Ciora","L02R02M11","699800020000","1","1","0","0","0","0","marko1","2022-10-20 09:19:01",NULL,NULL,"single","1"
"126011","18681","2646-911-18681","Juddero","L02R02M11","1868100030000","13","13","0","0","0","0","marko1","2022-10-20 09:19:28",NULL,NULL,"single","1"
"126012","9824","1326-911-9824","Tomy","L02R02M11","982400030000","2","2","0","0","0","0","marko1","2022-10-20 09:18:00",NULL,NULL,"single","1"
"126013","14099","1596-911-14099","Excentrica (with case)","L02R02M11","1409900020000","6","6","0","0","0","0","marko1","2022-10-20 09:18:39",NULL,NULL,"single","1"
"126014","18103","2456-911-18103","Claude # 40","L02R02M11","1810300020000","2","2","0","0","0","0","marko1","2022-10-20 09:17:43",NULL,NULL,"single","1"
"126015","18105","2456-911-18105","Claude # 42","L02R02M11","1810500030000","3","3","0","0","0","0","marko1","2022-10-20 09:17:55",NULL,NULL,"single","1"
"126016","9255","1307-911-9255","MaxDorrn","L02R02M12","925500020000","4","4","0","0","0","0","marko1","2022-10-20 09:35:13",NULL,NULL,"single","1"
"126017","16618","1968-911-16618","Practo","L02R02M12","1661800030000","19","19","0","0","0","0","marko1","2022-10-20 09:35:49",NULL,NULL,"single","1"
"126018","18589","2616-911-18589","Stitchy","L02R02M12","1858900020000","11","11","0","0","0","0","marko1","2022-10-20 09:35:30",NULL,NULL,"single","1"
"126019","11000","1397-911-11000","Elrad","L02R03M32","1100000020000","1","1","0","0","0","0","vanja1","2022-10-20 06:45:57",NULL,NULL,"single","1"
"126020","16721","1985-911-16721","Biscottu","L02R03M32","1672100050000","3","3","0","0","0","0","vanja1","2022-10-20 06:45:51",NULL,NULL,"single","1"
"126021","18750","2687-911-18750","Woolfie #XL","L02R03M32","1875000030000","1","1","0","0","0","0","vanja1","2022-10-20 06:44:26",NULL,NULL,"single","1"
"126022","18817","2990-911-18817","PortaShade","L02R03M32","1881700050000","9","9","0","0","0","0","vanja1","2022-10-20 06:44:44",NULL,NULL,"single","1"
"126023","18909","3020-911-18909","Darset","L02R03M32","1890900100000","54","54","0","0","0","0","vanja1","2022-10-20 06:45:40",NULL,NULL,"single","1"
"126024","14685","1725-911-14685","Magstep # S","L02R03M31","1468500050000","1","1","0","0","0","0","vanja1","2022-10-20 06:41:35",NULL,NULL,"single","1"
"126025","16201","1725-911-16201","Magstep # L","L02R03M31","1620100020000","1","1","0","0","0","0","vanja1","2022-10-20 06:41:52",NULL,NULL,"single","1"
"126026","18687","2651-911-18687","Voltony","L02R03M31","1868700040000","25","25","0","0","0","0","vanja1","2022-10-20 06:43:48",NULL,NULL,"single","1"
"126027","18708","2661-911-18708","Filmaxx","L02R03M31","1870800030000","22","21","-1","0","0","0","vanja1","2022-10-20 06:42:57",NULL,NULL,"single","1"
"126028","18657","2638-911-18657","Riderate","L08R04M10","1865700010003","196","196","0","0","0","0","teja2","2022-10-21 10:17:03",NULL,NULL,"single","1"
"126029","16487","1939-911-16487","Grexy # XXXL (EUR XXL)","L11R01M41","1648700030000","5","5","0","0","0","0","miha2","2022-10-20 14:54:31",NULL,NULL,"single","1"
"126030","16615","1966-911-16615","Janelle # XL","L02R03M22","1661500040000","1","1","0","0","0","0","vanja1","2022-10-20 06:35:41",NULL,NULL,"single","1"
"126031","16616","1966-911-16616","Janelle # XXL","L02R03M22","1661600040000","1","1","0","0","0","0","vanja1","2022-10-20 06:35:35",NULL,NULL,"single","1"
"126032","16782","2001-911-16782","Belinda","L02R03M22","1678200020000","17","17","0","0","0","0","vanja1","2022-10-20 06:36:20",NULL,NULL,"single","1"
"126033","18911","2115-911-18911","Tapelo #Brown","L02R03M22","1891100030000","1","1","0","0","0","0","vanja1","2022-10-20 06:36:38",NULL,NULL,"single","1"
"126034","18912","2115-911-18912","Tapelo #Beige","L02R03M22","1891200040000","3","3","0","0","0","0","vanja1","2022-10-20 06:36:27",NULL,NULL,"single","1"
"126035","18913","2115-911-18913","Tapelo #Gray","L02R03M22","1891300020000","2","2","0","0","0","0","vanja1","2022-10-20 06:36:32",NULL,NULL,"single","1"
"126036","13893","1574-911-13893","EspumaPro #Mahogany color","L02R03M22","1389300020000","1","1","0","0","0","0","vanja1","2022-10-20 06:33:31",NULL,NULL,"single","1"
"126037","18530","2540-911-18530","Metrick","L02R03M22","1853000020000","1","1","0","0","0","0","vanja1","2022-10-20 06:33:41",NULL,NULL,"single","1"
"126038","18798","2972-911-18798","Wilson # M","L02R03M22","1879800020000","2","2","0","0","0","0","vanja1","2022-10-20 06:34:33",NULL,NULL,"single","1"
"126039","18799","2972-911-18799","Wilson # L","L02R03M22","1879900020000","2","2","0","0","0","0","vanja1","2022-10-20 06:34:26",NULL,NULL,"single","1"
